id,target
9477,1
9478,1
9479,0
9483,1
9487,1
9494,0
9497,0
9498,0
9506,0
9512,0
9514,1
9515,1
9516,0
9517,1
9518,0
9521,0
9523,1
9527,0
9528,0
9530,0
9532,1
9534,1
9535,0
9536,0
9543,0
9544,0
9545,0
9546,1
9549,0
9558,1
9560,1
9561,0
9570,0
9573,0
9578,0
9584,0
9587,1
9588,0
9599,1
9601,1
9604,1
9614,0
9615,1
9621,1
9622,0
9623,1
9624,0
9626,1
9628,1
9630,1
9631,1
9633,1
9635,0
9637,0
9641,0
9647,1
9648,1
9649,0
9658,1
9662,1
9668,0
9671,0
9676,0
9677,0
9679,0
9682,1
9685,1
9689,0
9692,0
9693,0
9694,0
9696,0
9700,0
9711,1
9713,1
9720,1
9721,0
9725,1
9726,0
9727,1
9735,1
9740,1
9742,1
9743,1
9747,1
9748,1
9751,1
9758,1
9767,1
9768,1
9773,0
9777,0
9781,0
9784,1
9786,0
9789,0
9792,0
9793,1
9798,0
9799,1
9802,1
9803,0
9804,0
9805,1
9807,0
9809,0
9811,0
9814,0
9817,0
9821,1
9824,1
9825,0
9827,1
9839,1
9840,0
9843,1
9844,0
9845,1
9847,1
9848,0
9851,1
9852,0
9855,1
9856,1
9863,1
9867,0
9871,0
9876,0
9879,0
9882,0
9891,0
9892,0
9893,1
9895,0
9899,0
9900,1
9902,1
9903,0
9904,0
9908,1
9913,0
9914,1
9917,1
9922,1
9924,0
9926,0
9927,0
9928,0
9929,0
9936,0
9939,0
9947,0
9951,1
9954,1
9956,0
9957,0
9959,0
9962,1
9964,1
9966,1
9968,0
9969,0
9970,1
9975,1
9977,1
9981,0
9993,1
9996,1
9997,1
9999,0
10002,0
10007,1
10015,0
10019,1
10022,0
10024,0
10026,0
10033,0
10043,1
10046,0
10051,0
10053,0
10062,1
10063,1
10065,0
10068,1
10078,1
10086,0
10094,0
10095,1
10096,0
10097,0
10103,1
10104,1
10108,0
10122,0
10123,1
10128,0
10131,0
10133,0
10134,1
10135,0
10145,1
10148,0
10154,1
10155,1
10158,1
10160,1
10161,0
10162,1
10165,1
10166,1
10167,1
10170,1
10178,1
10180,1
10181,1
10185,1
10188,0
10190,1
10196,1
10200,1
10205,1
10211,0
10216,0
10219,1
10221,0
10225,0
10227,0
10228,0
10230,0
10232,0
10233,0
10235,0
10238,0
10240,0
10242,0
10248,0
10254,0
10257,0
10261,0
10262,0
10266,0
10267,1
10271,1
10277,1
10279,0
10281,0
10282,0
10285,0
10292,1
10298,0
10300,0
10309,0
10311,1
10312,0
10319,0
10324,0
10326,1
10328,0
10343,1
10346,1
10347,1
10353,0
10354,1
10356,0
10357,0
10362,0
10363,1
10370,1
10373,1
10386,0
10388,0
10389,1
10391,1
10397,0
10400,0
10403,0
10404,0
10408,0
10417,0
10425,0
10435,1
10437,0
10438,0
10440,1
10442,0
10447,1
10452,0
10453,0
10454,0
10459,0
10460,0
10463,0
10465,0
10469,1
10474,0
10475,0
10476,1
10477,0
10480,0
10491,0
10493,0
10494,1
10495,0
10497,0
10501,0
10504,0
10507,0
10509,0
10510,0
10512,0
10514,0
10526,1
10528,1
10530,0
10531,0
10532,0
10538,0
10539,0
10542,0
10547,1
10549,0
10556,0
10569,1
10572,0
10577,0
10579,0
10586,1
10594,1
10595,1
10597,0
10602,1
10604,0
10614,0
10617,0
10618,1
10619,1
10624,1
10633,1
10634,1
10635,0
10638,1
10639,0
10642,1
10643,0
10645,1
10646,0
10649,0
10652,0
10653,1
10654,0
10661,0
10664,1
10668,1
10670,0
10674,1
10683,1
10694,0
10697,0
10699,0
10701,0
10703,1
10713,0
10714,0
10716,1
10717,0
10719,0
10725,0
10728,0
10734,1
10738,1
10740,1
10742,0
10756,1
10757,0
10758,1
10761,1
10762,0
10773,1
10778,1
10781,1
10791,0
10792,0
10796,1
10797,1
10801,0
10804,1
10806,1
10807,0
10816,1
10820,0
10828,0
10836,0
10838,1
10845,0
10856,0
10857,1
10858,0
10861,1
10865,1
10868,1
10874,1
10875,0
